time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.2400000000000024,-2.21557101854,0.432400817762,20.7780086411,0.00650140178377,0.149666611979,0.0,-2.12348002433,-0.0129859194585,5.85827398201,0.0555193161647,0.0564014984583,0.0,465.39122122875904,464.5193222368984,463.71618316337276,463.51040101099943
3.3000000000000025,-2.34572214609,0.431746464681,21.1293683271,0.00993724134552,0.16164396812,0.0,-2.21589052467,-0.00853345451563,5.85342707451,0.058060974719,0.0873357012933,0.0,439.5154103008402,442.0757615184474,440.92930333421344,441.1414637876399
3.3600000000000025,-2.48180104304,0.431442779342,21.4812394749,0.018107231056,0.183643092962,0.0,-2.32194739179,-0.000881025025188,5.87491975146,0.080605068733,0.130996154322,0.0,448.527059872756,452.0687092102382,449.0621771391147,450.8907263223645
3.4200000000000026,-2.6241665468,0.431696575291,21.8319486416,0.0250581298152,0.196094728041,0.0,-2.4246054507,0.00987146571255,5.81530903835,0.0953792800174,0.106290768861,0.0,426.23028840171315,424.12762350947355,424.37918018590545,425.65213292461885
3.4800000000000026,-2.77354505827,0.432796680544,22.1823920269,0.0326428907798,0.202672600073,0.0,-2.55525642637,0.027514329861,5.86553978717,0.0791826572235,0.100041074356,0.0,460.9296647114647,460.44444375229995,461.3659333698858,460.0915863377774
3.5400000000000027,-2.93051832767,0.435035889955,22.5339459367,0.0408376972557,0.211714174074,0.0,-2.67798162066,0.0477960498482,5.85259487769,0.0983463754749,0.0797058453624,0.0,443.2375401807591,441.5702233725236,440.71521808207194,442.3027871444373
3.6000000000000028,-3.09538110291,0.438703450375,22.886413592,0.0480755074381,0.21758515491,0.0,-2.81794147673,0.0751207400157,5.89573638545,0.0844223940898,0.0899977977923,0.0,459.435829021711,460.2566642458233,461.6581762468876,460.56507904949194
3.660000000000003,-3.26900225055,0.44419808033,23.2425154144,0.0548850148484,0.223005031851,0.0,-2.96987859179,0.108681301547,5.97351399787,0.0687049954691,0.0907574485669,0.0,472.08011393933776,472.14503041319466,473.30917758479427,472.1023684292702
3.720000000000003,-3.45133250846,0.451705464057,23.6009357646,0.0605103027917,0.22848383973,0.0,-3.10828879426,0.142024739079,5.97345337202,0.0809878613615,0.0872235058798,0.0,450.23428059443603,449.95479591536326,448.92461438738866,449.92444998463907
3.780000000000003,-3.64226031086,0.461365116322,23.9600867095,0.0681917235823,0.235305329199,0.0,-3.25655163993,0.180610093208,5.99765264236,0.0982290958445,0.099879727832,0.0,458.4490807569523,459.4605682633777,457.01930216423915,458.39776121318874
3.840000000000003,-3.84217313091,0.473459922824,24.3204498142,0.0740759697392,0.241348795117,0.0,-3.40773985212,0.223042472035,6.01390173789,0.0975776025441,0.0959362264331,0.0,457.90782669551453,457.60197400702214,456.43084102613625,456.3867908549025
3.900000000000003,-4.0516214609,0.488309943207,24.68309705,0.0810099492069,0.248560613319,0.0,-3.574489736,0.272549729429,6.07344267517,0.107820749445,0.0814646849894,0.0,472.08458743700544,470.97283115923767,471.69811335614986,472.4968155882379
3.960000000000003,-4.27106469553,0.506210230111,25.0486221764,0.0879737618686,0.255446064159,0.0,-3.74088179634,0.324719152434,6.10994241985,0.0988233053566,0.0647352357269,0.0,467.54045369334153,466.23916522987395,466.52386166040594,465.8296739109749
4.020000000000002,-4.50011257705,0.5271895699,25.4143300553,0.0940795260896,0.259501625737,0.0,-3.89445945623,0.375073454588,6.08002648462,0.102377185205,0.0588428944873,0.0,446.7068149229594,446.22877208476694,447.22766628160633,447.52565953703174
4.080000000000001,-4.73844825984,0.551284696607,25.7781421025,0.100386520768,0.264190097774,0.0,-4.05051667591,0.4285893488,6.04672749893,0.105777089422,0.0694910982309,0.0,446.029116649077,446.9009191464724,446.3602318351859,446.64694378426685
4.14,-4.98615841642,0.578683677892,26.1395878243,0.115028752567,0.268396647799,0.0,-4.20693597009,0.48584186274,6.00114966316,0.136150283522,0.0658635323433,0.0,444.25953951982797,443.9654378317552,441.02819008911484,443.5425654592778
4.199999999999998,-5.24275438571,0.609485085437,26.4960494993,0.125800768735,0.278799418415,0.0,-4.34717358025,0.541635576849,5.88083998117,0.117234981343,0.0368144030876,0.0,420.3463273543818,417.82306877949406,418.9945027284654,417.3629739095719
4.259999999999997,-5.50872319499,0.644128696815,26.8480151021,0.133779913926,0.283542790591,0.0,-4.51893598715,0.613773573775,5.85087102174,0.105317569474,0.0181333775914,0.0,449.42085756666984,447.90408428067906,450.51380130739614,449.56018226857094
4.319999999999996,-5.78547656001,0.683399700762,27.1994193648,0.140158167489,0.28591824899,0.0,-4.70641086539,0.695755182994,5.86195842971,0.101193635314,0.0294206881477,0.0,462.30331014056964,463.1920523339925,464.58882032535035,464.27418792693857
